Location,MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainTomorrow
76,19,25,38,13,3,64,26,30,27,49
71,28,16,4,0,40,4,55,37,34,5
31,44,34,29,40,45,67,43,22,18,33
17,10,34,43,9,38,47,91,6,18,94
73,0,42,44,9,46,17,93,30,19,81
36,35,2,4,34,19,50,34,12,21,38
17,45,34,43,24,38,62,72,16,45,29
15,32,50,39,13,10,11,7,46,2,51
95,45,27,13,2,7,36,4,25,37,0
34,27,49,11,8,9,99,45,7,33,1
13,27,9,28,12,34,44,83,21,41,53
100,49,7,3,45,47,3,92,28,11,12
87,16,30,50,21,18,15,76,9,47,24
20,34,27,43,50,23,59,78,22,22,27
70,2,44,38,36,39,98,3,39,43,86
98,17,39,22,31,24,12,74,30,32,74
81,1,18,50,44,7,77,19,16,11,16
92,42,38,17,11,12,94,68,34,1,6
78,39,15,42,12,28,1,67,32,2,78
2,23,48,45,30,25,98,51,46,47,84
26,41,12,49,8,31,77,21,37,39,28
10,6,41,8,17,12,84,89,4,49,22
53,11,0,20,35,41,20,31,36,29,43
20,50,2,17,3,22,10,88,50,4,43
62,10,3,35,1,38,84,21,7,15,19
35,8,49,16,37,15,33,39,25,16,2
18,37,16,2,48,8,94,78,33,26,96
44,33,23,48,30,1,45,60,46,2,63
13,25,22,24,48,2,23,30,44,26,94
24,13,32,31,25,10,28,100,39,49,67
42,32,21,48,28,33,2,56,27,20,69
43,17,48,2,16,5,73,55,47,43,49
80,13,20,47,48,36,23,59,2,19,89
0,9,8,47,23,43,83,67,15,25,74
22,26,42,41,4,22,11,58,27,18,99
99,48,38,31,32,48,95,66,1,37,53
95,31,4,29,7,8,13,47,31,4,88
61,38,29,40,13,40,32,38,0,44,81
48,38,29,22,29,19,29,15,11,48,11
62,42,12,34,31,38,5,91,37,11,23
54,43,17,45,48,42,66,28,42,19,90
36,17,6,22,40,36,69,83,16,30,55
75,20,36,13,16,13,80,59,26,0,26
50,27,45,34,21,30,15,24,19,9,67
42,50,18,10,16,0,36,73,20,14,42
26,46,31,31,35,23,56,55,43,12,37
15,46,17,44,49,45,78,69,16,1,2
82,13,23,39,6,36,28,54,40,41,49
82,34,12,0,8,49,89,6,20,35,3
95,0,2,46,6,17,29,59,40,24,17
78,41,7,15,10,46,52,55,3,24,63
54,48,32,7,47,48,23,89,30,0,93
42,5,13,3,8,28,78,47,14,10,40
76,24,23,45,28,14,90,63,38,42,56
60,14,2,40,21,28,97,58,24,21,29
90,30,45,47,44,24,16,95,14,37,82
29,21,42,14,25,29,7,56,28,9,62
77,9,48,30,43,20,21,58,45,32,13
76,40,27,46,38,1,42,27,14,0,36
4,0,48,43,12,22,73,94,5,12,72
2,2,25,41,31,48,7,77,32,13,76
25,21,50,31,40,10,85,50,43,32,32
62,14,50,4,27,29,3,84,11,2,27
18,1,26,33,37,4,76,6,1,12,81
71,15,18,7,41,45,95,28,33,5,93
94,25,33,30,47,45,43,98,36,35,42
33,45,10,11,29,21,29,46,44,27,8
39,20,43,30,47,10,44,28,44,9,83
26,1,15,38,2,3,8,41,16,9,66
77,49,31,39,49,16,11,8,30,20,5
53,48,16,33,23,35,7,48,32,36,21
2,15,14,3,2,5,84,33,14,31,0
9,4,41,8,50,27,51,78,39,10,61
66,36,20,39,34,16,38,27,7,11,8
61,30,10,7,43,32,18,86,49,45,47
53,23,22,23,32,44,53,67,29,47,28
89,34,3,25,15,0,32,48,17,33,44
70,28,40,27,40,28,20,77,24,18,47
37,27,24,3,8,6,52,26,5,2,7
26,20,2,35,32,29,61,62,40,9,33
78,17,32,16,41,7,35,76,30,21,14
18,46,19,40,30,48,30,34,35,37,72
79,20,50,0,14,14,26,91,45,29,8
4,45,25,44,4,18,23,21,13,29,10
60,19,5,24,49,15,45,67,0,15,53
56,16,32,5,28,4,76,75,43,47,10
24,5,45,43,22,20,51,28,48,21,13
9,0,39,38,16,47,96,89,46,21,73
47,40,30,48,2,47,92,54,38,41,58
32,15,33,20,17,9,48,82,20,43,64
33,1,46,41,50,33,6,52,38,16,93
83,16,43,41,38,34,25,20,45,46,11
95,34,29,2,10,44,97,62,36,33,40
81,32,5,50,8,30,98,95,25,7,86
25,25,43,44,7,30,99,55,36,2,45
38,30,48,38,7,47,69,64,13,36,47
21,37,31,3,27,41,19,6,23,13,94
61,43,22,19,5,46,40,14,19,48,16
55,28,34,13,0,11,77,79,8,17,99
27,17,1,34,43,45,95,86,2,45,14
41,16,34,28,49,32,67,44,14,20,55
23,43,9,47,8,45,100,93,45,25,19
35,48,15,25,27,42,32,20,14,23,35
64,26,23,8,11,24,34,18,34,30,34
47,1,20,24,24,47,22,88,42,37,97
12,49,17,15,6,7,3,94,37,22,76
76,23,21,24,21,2,61,63,20,20,39
41,0,40,18,11,2,25,69,30,20,7
7,35,16,44,40,8,92,100,7,38,92
91,50,30,10,5,15,85,77,39,9,29
88,15,45,13,21,1,48,98,27,17,59
83,0,43,7,39,26,98,41,38,22,4
10,39,22,4,2,20,13,52,49,42,2
45,18,45,26,36,17,14,77,3,7,40
40,2,13,6,5,30,24,91,45,22,25
77,33,1,40,25,5,75,18,17,46,78
9,45,25,26,43,11,99,6,29,19,48
71,50,27,26,23,50,23,76,18,38,10
23,9,7,25,4,9,82,19,32,41,36
4,25,21,4,15,50,20,15,21,22,48
0,42,9,0,24,2,15,75,50,32,100
44,48,37,50,22,46,70,35,40,36,76
55,1,29,6,30,33,50,63,8,30,84
43,18,39,0,46,29,26,28,50,7,28
91,12,33,27,2,25,97,84,29,0,48
38,47,5,32,24,23,48,35,13,20,37
5,11,10,29,10,48,95,47,24,45,99
31,48,4,44,9,18,44,9,28,7,11
14,40,42,5,40,30,56,30,15,1,1
94,24,25,27,8,23,92,72,43,11,34
56,35,33,2,39,16,4,16,19,50,89
99,48,38,22,41,5,53,81,5,36,46
73,24,19,1,37,33,42,73,45,23,13
41,37,28,31,46,9,89,46,24,3,2
4,47,19,20,24,44,20,76,21,38,17
40,3,29,26,0,36,88,50,0,38,42
45,24,25,28,43,10,64,40,31,45,89
6,8,49,48,13,32,81,1,23,15,68
41,37,49,7,4,19,77,49,25,13,1
74,19,0,41,46,17,55,76,27,47,69
40,16,44,49,27,2,37,58,29,27,59
68,33,15,40,34,13,96,31,28,26,98
57,24,43,26,5,38,79,100,30,39,98
19,2,46,24,29,27,62,48,26,47,78
72,47,49,44,21,34,17,78,41,38,34
94,12,31,37,41,29,64,25,6,3,82
48,14,28,47,5,32,16,80,47,44,76
26,40,9,27,3,43,3,98,9,28,89
71,38,19,25,6,2,96,64,31,30,26
82,14,42,0,4,16,16,84,5,43,98
17,25,18,37,23,38,54,40,25,19,64
55,39,19,37,42,21,14,39,18,29,35
97,30,33,49,50,41,20,20,22,36,30
20,7,2,16,40,17,53,61,5,13,95
99,39,44,30,38,31,54,9,35,14,55
81,26,14,27,36,2,94,59,42,7,37
14,11,49,35,45,28,44,25,17,30,70
8,48,43,31,7,16,91,49,35,40,6
28,15,10,13,17,22,60,45,38,50,71
58,50,37,25,7,25,25,77,13,15,3
72,42,17,4,47,11,92,3,41,15,27
50,9,8,11,45,30,91,8,36,47,19
65,30,47,16,9,30,86,15,20,33,52
54,44,26,5,44,49,82,28,14,27,48
78,20,28,19,21,4,47,20,1,13,38
69,12,9,20,43,17,7,56,16,42,47
22,27,35,22,42,0,100,40,36,17,49
67,25,4,49,45,42,8,12,12,41,96
18,40,46,23,31,7,9,46,1,37,87
75,16,5,36,0,2,35,47,30,21,66
37,43,24,39,43,43,27,29,21,29,19
82,41,7,34,16,17,76,93,46,0,38
85,35,16,33,37,43,8,9,40,9,25
35,27,28,20,41,20,38,61,22,3,13
83,14,16,0,2,16,76,40,35,13,27
63,2,28,47,42,12,22,77,14,39,6
40,13,44,29,1,40,50,46,38,12,90
68,1,20,47,11,25,23,59,33,18,65
24,21,19,23,44,45,3,34,35,47,16
33,48,29,38,48,22,58,46,13,29,15
6,8,25,27,25,45,66,33,29,12,59
93,12,38,24,4,13,48,41,13,4,24
8,45,22,10,11,21,89,66,13,36,35
23,38,10,24,30,30,47,99,3,13,82
49,21,50,8,35,44,94,18,47,17,27
24,40,46,14,47,27,58,39,17,16,67
48,20,23,31,44,34,24,0,4,41,7
28,10,40,26,6,0,88,32,46,8,69
79,48,32,42,46,48,35,66,35,12,73
99,6,47,10,30,8,59,20,30,28,6
34,7,35,13,17,10,24,33,44,2,74
46,50,19,15,1,11,39,100,9,1,30
86,26,50,50,42,18,85,21,21,16,81
9,34,19,6,9,30,93,66,4,39,84
22,2,3,49,34,28,0,54,12,24,89
100,0,47,37,32,35,100,20,20,35,12
37,43,12,22,35,47,27,3,4,37,55
79,35,0,47,23,4,16,6,36,39,0
17,36,19,1,36,46,90,9,35,25,89
94,3,35,48,33,12,28,10,49,31,79
19,33,17,26,17,7,100,26,39,38,30
69,17,26,23,46,34,88,56,42,38,21
66,48,6,33,34,44,5,39,48,16,21
88,50,3,0,42,6,85,94,15,30,91
32,5,35,43,5,48,10,91,21,33,64
88,27,19,35,30,38,71,58,42,43,95
61,29,22,15,39,29,4,82,7,41,22
9,42,48,34,29,27,2,54,48,39,14
39,14,31,39,6,11,84,2,27,7,14
99,29,21,13,0,47,42,60,30,14,34
97,32,13,25,24,22,92,86,3,39,61
88,37,10,13,18,35,98,17,12,36,98
91,14,28,43,28,46,73,30,15,41,9
94,8,30,42,36,35,75,97,26,12,66
84,36,6,26,43,33,96,69,11,18,31
39,8,41,37,47,18,56,81,48,9,4
96,4,18,10,30,21,26,78,34,42,74
78,23,34,30,43,22,75,82,47,14,41
58,2,22,17,40,26,28,60,1,4,46
11,12,49,25,2,22,88,36,28,0,52
26,18,47,7,39,49,93,20,27,37,48
75,50,48,33,37,18,22,90,9,41,20
96,31,43,14,49,12,62,11,39,44,78
76,49,43,34,0,46,56,96,3,40,1
22,45,35,6,42,6,87,21,38,15,74
82,17,2,37,36,49,95,48,10,4,49
15,44,47,25,28,46,58,85,8,12,82
2,17,14,3,15,10,78,3,23,44,45
61,5,26,37,49,34,5,41,35,24,100
42,23,8,19,3,18,77,65,24,35,30
51,19,32,43,25,29,49,56,4,22,81
28,50,39,0,34,34,41,43,0,38,35
44,10,27,18,26,9,92,27,35,45,90
40,48,43,29,43,20,79,28,48,47,44
83,19,45,31,5,34,74,37,43,18,15
50,17,44,6,10,33,13,28,0,5,86
6,46,39,37,6,17,6,45,29,46,43
89,35,14,1,8,42,97,65,7,11,78
50,10,17,40,15,47,1,90,43,11,23
17,22,33,36,10,14,2,35,19,38,74
33,40,31,8,37,23,33,97,27,2,86
21,8,41,20,29,3,13,20,15,14,33
44,6,22,18,27,45,43,26,37,45,77
36,46,24,34,41,34,94,23,44,6,69
55,12,38,6,11,26,79,94,29,20,95
53,40,22,39,2,15,93,89,40,3,95
66,6,22,49,17,3,79,75,2,25,5
90,17,7,10,18,9,49,90,39,19,4
32,50,44,21,48,43,55,45,33,25,97
72,46,47,18,7,13,91,38,22,28,36
28,50,39,10,48,43,0,19,9,16,97
50,2,27,12,39,40,22,91,50,6,5
47,16,24,13,49,10,99,30,21,5,1
14,39,4,16,46,14,10,93,43,45,68
18,31,48,22,25,1,22,24,11,27,76
85,2,20,5,20,44,63,15,28,47,1
65,24,3,22,27,46,77,97,9,40,39
13,40,43,18,30,26,45,73,7,49,96
10,34,16,30,14,39,69,52,5,44,66
53,44,38,29,17,44,23,6,50,9,56
7,39,30,32,15,31,84,83,20,18,70
65,12,38,7,15,36,14,81,7,5,51
59,28,6,33,45,35,63,72,33,17,88
66,9,12,5,4,33,80,9,39,1,97
84,8,33,35,34,18,25,6,39,20,92
67,43,50,34,46,48,21,34,32,41,53
74,36,46,2,10,4,20,66,37,20,34
25,11,1,3,25,11,34,46,4,29,6
38,16,9,27,29,38,22,69,14,4,96
59,9,39,27,48,36,12,5,44,24,93
28,43,39,5,22,29,95,92,41,20,28
32,27,28,34,35,10,66,98,50,49,57
7,4,31,16,30,29,45,44,9,21,93
72,10,42,38,14,30,42,21,22,31,89
55,47,24,35,34,27,98,15,9,20,30
67,18,24,28,37,10,61,51,7,46,9
64,23,3,11,33,26,73,45,4,25,26
75,8,26,49,26,50,44,63,47,7,99
86,4,31,45,39,34,98,64,39,29,86
90,25,24,28,35,38,48,37,10,7,59
99,12,35,10,13,12,16,47,32,26,39
64,45,17,50,40,12,10,8,1,37,82
8,21,11,44,33,43,45,13,9,0,17
60,12,43,47,7,8,99,13,41,50,92
87,21,49,15,23,35,58,82,30,33,67
50,23,1,44,15,35,62,71,6,48,13
19,33,17,22,41,12,94,72,36,28,1
59,49,50,28,25,28,12,53,21,15,78
62,4,30,4,14,0,49,32,17,34,37
95,1,26,27,41,3,16,63,30,46,85
40,48,49,13,17,38,49,95,9,41,73
43,30,29,0,15,50,29,63,41,0,53
37,14,37,37,4,4,20,66,11,27,65
71,42,33,20,43,31,81,70,6,24,48
7,9,37,45,4,48,18,53,12,28,91
12,4,32,11,49,5,100,46,38,8,62
11,34,12,4,19,19,65,85,29,33,97
11,28,3,43,31,25,78,12,4,33,17
15,50,7,47,31,28,22,19,27,37,41
72,22,49,19,34,29,21,4,11,27,71
0,29,49,45,13,49,44,37,39,37,41
34,0,34,6,31,17,83,70,35,15,100
2,32,3,22,0,15,62,14,10,49,62
42,44,24,24,32,12,6,73,22,25,32
23,40,29,21,4,34,32,49,17,18,95
84,24,27,30,50,19,16,13,22,37,57
2,31,43,31,10,29,20,47,2,33,12
7,50,13,32,18,3,53,25,9,27,24
47,8,8,19,2,5,41,17,47,33,14
4,44,21,4,24,3,95,97,21,0,29
3,3,47,5,18,10,15,69,48,48,39
39,35,41,3,37,47,0,25,24,17,41
88,40,17,48,42,0,70,21,30,7,85
73,34,10,24,30,26,52,90,31,2,76
35,18,19,49,39,14,55,21,39,25,82
39,29,26,9,43,14,11,35,0,23,37
2,3,46,44,39,4,63,71,1,1,36
83,31,41,48,13,29,91,52,2,15,100
76,5,3,11,47,15,21,54,33,7,31
33,19,46,44,40,12,19,55,7,35,66
13,42,24,46,27,33,78,85,5,18,43
86,20,22,15,17,6,91,37,8,2,24
21,41,14,40,1,18,9,9,17,48,51
99,27,40,40,24,39,80,38,33,30,35
60,3,29,31,0,21,53,3,39,5,80
27,7,1,5,26,29,73,21,27,45,65
94,9,31,50,50,38,26,77,43,7,97
49,36,24,16,23,8,34,34,35,5,41
78,0,44,27,13,42,33,54,21,39,63
86,2,38,37,2,39,46,67,36,43,93
17,19,3,27,44,23,22,78,27,37,90
36,42,31,49,29,48,69,19,7,19,19
35,39,20,40,6,43,3,39,36,24,96
30,19,14,14,11,0,84,72,4,9,34
76,27,29,5,25,12,31,4,26,43,13
95,44,37,43,14,10,45,27,38,6,22
90,45,0,4,48,35,13,0,29,35,97
86,7,44,8,39,27,59,35,15,5,61
94,13,50,36,37,14,36,11,28,14,72
23,39,23,44,10,41,31,49,11,22,52
46,10,3,45,29,33,47,48,35,48,72
89,21,10,3,5,9,41,84,12,20,24
66,27,4,49,32,24,96,85,5,36,21
93,5,44,19,10,28,42,3,15,0,90
88,44,9,27,25,8,88,40,30,11,72
21,31,50,50,1,17,92,4,13,28,98
76,18,24,4,14,30,7,43,20,33,67
16,35,30,29,1,11,2,37,14,28,25
82,37,30,12,20,15,88,49,11,43,84
28,33,23,25,36,8,56,63,3,15,76
49,14,43,29,33,32,83,64,18,48,76
71,7,16,20,34,15,77,89,17,26,67
79,12,13,30,18,20,16,89,18,11,64
13,32,24,35,1,16,98,56,12,26,91
1,45,3,19,39,17,18,80,24,6,66
40,5,22,21,46,8,92,16,4,37,67
26,7,30,3,20,24,11,75,15,12,37
75,44,32,50,15,34,1,14,9,42,62
90,17,30,4,29,10,38,46,3,19,30
100,3,28,14,47,35,49,7,13,23,25
6,36,0,42,6,41,80,18,7,19,100
7,22,11,36,21,46,19,79,31,13,48
61,0,4,6,21,2,89,59,45,23,32
4,50,25,34,31,47,5,83,49,3,10
94,36,9,31,49,37,95,21,19,28,4
78,15,38,17,30,26,82,73,48,2,36
96,16,48,38,3,13,95,2,26,20,57
51,31,28,40,23,12,1,19,8,34,43
82,14,15,43,50,4,37,15,3,36,73
87,47,44,45,19,4,48,15,23,28,8
89,35,44,21,19,48,54,22,31,40,28
95,19,39,40,6,41,56,11,29,20,61
31,5,39,44,21,6,89,2,40,28,32
69,48,6,34,22,41,61,33,37,28,7
59,0,38,4,35,19,43,56,37,42,20
21,8,50,7,15,31,67,65,26,43,57
36,17,30,41,6,25,53,24,36,5,12
79,5,31,16,0,43,10,5,30,44,31
47,22,20,20,22,49,11,9,49,44,34
99,24,9,28,49,12,25,69,6,44,13
86,49,27,38,39,48,44,88,0,10,25
89,1,2,20,17,13,45,20,8,39,32
24,38,31,39,5,31,60,24,29,31,65
39,10,29,11,18,39,27,81,10,16,13
0,25,30,3,37,21,36,94,50,9,89
70,48,26,13,28,16,58,39,33,21,94
92,25,30,47,48,50,4,89,35,35,24
98,20,22,9,5,49,13,82,27,8,36
42,5,18,5,37,11,87,0,9,36,43
8,48,4,4,20,30,30,82,16,31,9
25,32,31,31,42,36,42,80,1,30,55
34,5,30,44,35,25,12,65,16,8,18
35,39,21,16,20,28,36,91,44,14,31
38,7,49,31,19,21,38,10,21,6,57
51,39,43,3,36,35,83,58,47,35,41
35,27,36,2,18,12,19,27,11,38,67
78,36,7,6,12,14,46,26,3,10,92
33,41,16,22,8,45,1,91,16,50,100
34,39,19,12,28,18,98,54,11,32,81
13,21,24,5,30,26,45,86,25,13,15
17,48,11,29,33,20,63,38,49,50,70
80,3,43,29,28,13,33,89,3,9,35
66,9,12,21,45,15,54,60,34,15,81
47,20,24,44,40,43,82,8,23,17,93
9,50,37,14,40,31,2,73,28,16,35
72,6,5,10,25,7,23,55,13,31,71
96,4,47,49,39,42,54,84,44,1,61
27,2,42,33,36,17,100,6,5,48,52
62,3,29,3,18,11,62,2,49,9,35
40,37,11,7,26,22,90,4,34,45,27
84,26,45,40,14,14,66,43,36,37,14
36,46,38,38,37,40,76,84,38,9,97
17,28,31,47,20,41,10,48,0,14,66
4,30,41,3,38,32,23,55,24,49,58
68,17,44,10,50,45,82,11,27,45,28
71,18,21,50,48,35,27,74,46,14,70
19,4,17,14,22,19,0,56,45,9,76
51,10,20,17,1,5,88,46,24,38,84
52,34,15,23,4,33,11,61,42,13,34
90,11,26,22,11,2,6,55,29,15,69
29,28,36,45,29,7,7,7,25,38,74
46,29,40,31,30,33,53,5,17,36,63
70,49,47,40,17,40,38,91,15,43,32
76,24,46,30,25,47,36,13,35,38,39
70,21,31,36,29,49,59,82,30,6,64
1,34,24,18,38,15,79,82,9,9,9
91,0,4,3,2,25,83,12,8,39,82
96,4,20,15,43,2,48,70,1,5,46
71,23,41,44,20,26,17,38,39,17,57
4,49,27,7,8,39,33,75,14,3,46
76,35,49,18,19,15,24,56,46,33,34
38,6,2,4,31,28,32,6,27,20,39
37,29,26,21,25,12,46,34,16,23,62
91,34,15,43,43,0,36,33,31,18,46
11,3,8,28,31,9,16,60,14,26,31
9,19,19,34,20,39,12,27,32,46,21
3,27,17,13,13,33,0,83,39,23,63
61,36,10,19,7,4,45,67,34,6,74
55,12,41,4,42,27,88,12,1,7,65
45,14,27,17,19,49,9,74,42,0,29
61,12,3,4,49,38,68,98,46,43,25
57,10,42,8,38,29,58,35,1,33,33
7,41,48,46,14,48,89,75,43,27,96
68,45,26,8,50,17,8,49,33,22,77
84,27,48,31,16,37,41,87,45,35,91
9,2,14,12,27,10,11,25,50,30,98
30,33,15,49,4,14,27,1,50,42,19
38,48,5,4,6,18,23,15,36,39,39
68,44,19,34,28,38,89,7,48,50,50
52,21,25,30,23,9,75,26,22,0,78
67,35,30,47,27,39,17,91,41,1,22
68,15,23,43,31,30,100,27,47,49,84
54,44,44,19,28,5,27,0,49,2,94
85,24,20,1,50,41,48,2,40,9,47
13,27,27,11,26,35,42,58,34,25,99
77,9,43,41,27,6,99,55,9,10,45
26,41,2,50,30,34,97,41,49,29,61
38,6,38,33,21,2,83,66,5,26,53
50,37,2,25,4,9,12,50,2,43,68
13,44,32,43,43,22,33,67,18,28,66
63,36,37,4,47,15,98,65,30,40,47
11,44,47,16,2,42,43,29,14,46,47
41,19,14,44,1,15,44,81,8,11,22
46,30,16,18,16,35,71,100,26,17,53
58,20,25,6,31,36,14,63,47,35,58
53,41,9,45,46,37,33,8,31,47,43
99,15,6,30,12,34,52,34,24,14,77
44,7,16,19,11,50,73,32,0,34,47
52,23,41,29,8,0,79,82,48,21,97
91,6,38,36,3,31,21,87,29,26,37
100,17,22,22,41,1,96,62,40,15,27
82,34,8,40,44,9,15,39,3,6,22
87,41,32,37,40,20,6,7,0,28,59
73,20,44,12,33,45,26,7,27,29,100
41,41,42,39,36,22,97,28,19,0,25
39,24,27,43,29,47,27,28,24,15,9
46,28,23,26,15,42,62,13,22,37,92
6,2,46,48,6,8,88,80,47,27,97
77,15,33,40,12,33,76,51,18,44,98
26,38,32,42,34,11,58,60,43,47,75
90,44,23,31,8,50,95,56,20,9,8
33,25,0,31,30,34,92,88,40,0,62
34,49,44,40,17,42,71,70,8,5,45
99,50,48,29,24,36,50,69,3,14,98
35,7,3,12,29,47,45,58,13,38,34
68,11,30,46,48,47,56,52,19,6,90
6,20,5,16,44,3,46,0,35,34,3
79,4,0,17,24,1,88,65,37,5,56
52,36,40,4,9,12,79,33,10,4,93
60,28,19,28,9,44,37,15,35,18,91
96,19,39,22,35,15,7,40,29,26,10
80,3,32,10,30,19,94,25,25,24,1
29,9,16,28,11,7,99,26,29,44,4
33,4,38,18,1,11,50,16,21,17,17
26,30,18,43,1,47,70,16,17,15,34
65,32,7,47,47,26,3,88,32,39,65
88,48,49,43,25,28,16,6,48,19,2
33,34,20,39,37,15,56,76,24,37,89
3,18,22,47,25,9,87,32,48,49,92
65,26,14,16,44,14,46,35,27,9,64
3,37,26,16,30,35,43,71,4,17,35
87,13,45,7,4,33,86,79,17,36,43
43,5,17,29,41,39,5,60,21,44,55
64,11,29,34,22,6,31,42,43,32,3
70,6,8,3,16,18,14,70,38,33,1
55,33,43,9,21,18,96,34,34,49,34
31,25,39,21,5,0,60,48,9,48,58
24,4,3,23,14,22,68,58,40,26,9
61,17,30,9,30,27,90,8,19,20,68
95,17,35,30,8,0,42,77,42,32,100
77,17,35,40,26,33,80,97,14,21,68
57,17,37,35,22,6,56,73,2,13,98
95,17,10,31,33,49,98,25,29,21,71
25,13,8,32,42,17,57,86,22,9,57
73,5,34,42,37,7,32,84,19,37,1
5,24,11,14,31,49,30,18,36,11,15
3,5,45,38,27,11,7,70,36,49,3
34,36,15,31,49,14,75,47,22,47,96
55,12,22,26,0,21,96,3,34,18,83
22,46,10,4,39,5,77,50,43,6,6
66,29,26,17,38,28,4,76,18,33,74
15,30,30,23,29,35,97,91,37,31,69
14,39,0,33,42,7,42,19,0,47,91
55,12,20,41,6,48,30,78,7,38,97
71,3,33,27,36,24,63,34,33,38,53
79,13,45,9,43,14,59,27,42,35,89
78,49,31,48,9,15,40,39,4,44,49
82,6,7,17,0,38,44,49,29,36,82
23,37,0,18,13,45,87,16,43,41,67
18,0,48,38,38,11,24,43,28,14,86
15,33,26,33,22,5,60,69,18,2,87
18,31,8,20,45,1,27,38,24,45,0
93,40,48,45,28,6,12,31,41,49,83
69,0,1,44,4,29,93,4,1,42,32
37,3,33,1,7,21,96,40,32,32,31
77,14,3,45,36,17,20,6,43,19,75
8,38,10,1,28,15,35,25,32,33,45
91,41,14,25,14,2,31,48,26,10,1
11,21,21,23,15,34,47,45,20,14,92
3,17,29,14,21,14,69,92,14,32,91
12,43,39,23,8,39,12,55,6,13,64
6,42,31,13,21,30,73,30,8,36,44
79,35,34,24,14,34,63,53,16,47,10
26,6,28,13,5,22,94,11,20,23,13
50,15,28,0,42,47,30,75,7,27,95
70,2,5,23,23,43,7,97,37,12,31
7,47,28,48,9,45,8,96,29,36,60
62,30,11,37,12,33,41,25,6,13,88
49,16,21,47,17,45,86,79,2,12,58
9,4,34,18,21,41,74,79,21,32,13
4,34,31,33,30,6,56,19,33,11,75
25,40,47,19,7,29,98,79,14,43,16
76,23,8,3,7,48,0,60,5,42,93
22,37,15,41,14,34,20,57,50,8,58
76,43,24,41,1,31,24,20,25,46,61
100,23,0,21,16,11,11,27,15,34,0
24,46,49,36,19,35,41,33,19,41,2
40,4,35,44,32,14,9,12,25,5,16
22,20,3,5,3,45,51,45,7,47,47
73,50,40,6,31,10,82,38,4,41,22
32,50,44,40,36,28,80,21,33,4,19
89,41,7,22,1,11,25,15,0,9,16
47,14,7,46,48,25,42,93,9,4,22
87,1,48,49,17,19,80,21,48,47,68
86,30,43,2,45,1,69,48,42,35,4
30,17,23,43,31,8,87,61,14,9,72
57,46,3,0,14,18,57,43,22,21,23
71,7,0,15,41,45,69,37,45,20,31
94,4,47,43,12,18,46,7,18,24,20
54,18,8,43,50,33,39,35,49,8,71
65,26,15,7,43,21,4,2,12,14,38
9,46,41,35,15,16,55,68,18,12,67
83,50,24,18,5,22,77,23,26,49,25
59,1,30,10,21,7,74,56,1,23,35
99,43,32,10,17,30,67,75,43,4,56
93,36,6,47,13,21,97,45,34,48,94
10,26,32,28,40,8,64,57,41,6,77
78,8,3,12,5,42,14,92,50,35,5
94,12,2,6,48,29,24,98,27,26,55
66,14,47,36,29,27,3,0,41,16,87
62,37,45,23,46,22,91,57,9,22,38
51,9,38,37,22,41,29,19,28,31,78
49,7,7,19,29,31,52,78,6,8,38
92,28,26,12,44,38,4,80,45,27,59
0,34,25,50,45,32,8,53,17,42,31
23,26,14,40,35,4,99,55,30,9,87
7,12,26,10,34,28,56,46,47,14,1
64,24,14,2,8,16,58,64,7,0,59
56,20,41,47,7,48,27,91,7,42,43
86,37,40,22,3,28,26,100,40,26,35
74,8,7,2,30,15,77,64,18,41,46
30,14,33,26,21,42,88,23,9,46,50
38,43,7,15,14,33,31,50,16,49,99
15,22,18,42,26,28,57,34,18,38,58
32,23,31,42,26,14,38,62,50,9,50
83,43,48,14,10,31,96,80,2,6,77
40,49,23,0,34,39,93,71,12,42,12
8,48,12,4,3,39,97,5,4,42,60
1,4,16,12,33,42,1,24,29,45,10
21,40,48,38,35,17,78,30,29,27,48
11,5,48,0,46,43,99,88,29,33,3
11,44,1,5,5,38,91,81,35,8,51
38,18,47,15,35,9,25,7,13,4,54
91,31,3,10,49,37,38,44,17,16,28
9,18,10,26,10,37,50,5,36,0,43
82,50,22,43,3,43,87,51,13,18,31
19,17,30,45,20,3,41,28,39,16,2
56,2,34,27,43,37,92,63,10,42,82
60,47,18,7,1,45,16,54,6,47,65
3,45,39,49,15,49,36,28,12,12,93
65,9,26,32,27,29,69,32,2,16,99
99,24,23,50,37,39,52,8,25,15,60
87,48,5,6,31,46,67,39,29,25,36
70,29,32,9,16,25,27,58,30,37,39
49,19,40,16,10,13,51,88,48,9,68
26,26,42,24,31,22,57,62,49,9,63
50,39,16,5,18,42,29,73,15,48,6
33,49,47,18,16,24,76,91,37,39,76
59,25,11,18,14,6,46,54,49,4,34
94,15,47,31,39,49,50,12,3,47,88
50,31,25,21,23,25,2,72,18,47,5
69,21,7,47,44,1,97,23,3,1,36
12,31,5,14,35,29,47,12,45,17,65
55,32,42,45,6,40,67,75,44,17,19
68,38,23,10,27,44,38,13,5,30,32
47,1,41,40,37,30,37,0,16,41,7
22,17,33,5,35,3,60,35,7,8,99
93,36,20,18,30,20,48,25,28,3,43
24,35,24,18,20,20,62,41,17,49,92
86,49,28,13,50,33,19,71,25,7,22
68,16,5,24,5,46,31,14,7,4,75
3,40,0,1,24,5,60,48,34,40,69
