user_id,location,isbn,rating,book_title,book_author,year_of_publication,publisher
117990,"mid-levels, hong kong island, hong kong",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118024,"bremen, bremen, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118141,"warsaw, mazowieckie, poland",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118235,"terra alta, west virginia, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118275,"legionowo, woj. mazowieckie, poland",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118289,"north york, ontario, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118372,"auburn hills, michigan, usa",971880107,7,Wild Animus,Rich Shapero,2004,Too Far
118434,"darwin, northern territory, australia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118533,"owasso, oklahoma, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118654,"louisville, kentucky, usa",971880107,1,Wild Animus,Rich Shapero,2004,Too Far
118683,"plaistow, new hampshire, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
118817,"malmö, skåne, sweden",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
119299,"annemasse, haute-savoie,",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
119556,"asheville, north carolina, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
119952,"long beach, california, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
120081,"glenelg, south australia, australia",971880107,4,Wild Animus,Rich Shapero,2004,Too Far
120485,"ballarat, victoria, australia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
120515,"porto alegre, rio grande do sul, brazil",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
120543,"ourense, ourense, spain",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
120563,"maldon, essex, united kingdom",971880107,1,Wild Animus,Rich Shapero,2004,Too Far
120579,"braga, braga, portugal",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
121010,"london, tooting, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
121070,"lyon, rhône-alpes, france",971880107,2,Wild Animus,Rich Shapero,2004,Too Far
121263,"sayreville, new jersey, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
121321,"conshohocken, pennsylvania, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
121323,"mazatlan, sinaloa, mexico",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
121606,"petaling jaya, selangor, malaysia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
121667,"alaquas, valencia, spain",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
121845,"oak park, illinois, usa",971880107,7,Wild Animus,Rich Shapero,2004,Too Far
121941,"covington, washington, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122037,"bochum, nordrhein-westfalen, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122086,"victoria, british columbia, canada",971880107,3,Wild Animus,Rich Shapero,2004,Too Far
122321,"jacksonville, north carolina, usa",971880107,2,Wild Animus,Rich Shapero,2004,Too Far
122335,"tianjin, room 308,61 men,guishan li,xueyuan rd. hexi dist, china",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122429,"kamuela, hawaii, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122440,"vancouver, british columbia, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122506,"coralville, iowa, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122658,"atlanta, georgia, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122660,"remscheid, nordrhein-westfalen, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122716,"tucson, ,",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122793,"omemee, ontario, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122881,"yeovil, england, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
122988,"baltimore, maryland, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
123114,"owego, new york, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
123168,"chandler, arizona, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
123182,"bellevue, washington, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
123501,"barcelona, catalunya, spain",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
123549,"newmarket, ontario, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
123724,"north liberty, iowa, usa",971880107,6,Wild Animus,Rich Shapero,2004,Too Far
123751,"london, england, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
123790,"mount vernon, new york, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
123791,"hannover, niedersachsen, germany",971880107,5,Wild Animus,Rich Shapero,2004,Too Far
123822,"woden, australian capital territory, australia",971880107,5,Wild Animus,Rich Shapero,2004,Too Far
124010,"berlin, berlin, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
124078,"muskegon, michigan, usa",971880107,9,Wild Animus,Rich Shapero,2004,Too Far
124079,"prince george, british columbia, canada",971880107,6,Wild Animus,Rich Shapero,2004,Too Far
124310,"salem, south carolina, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
124322,"ottawa, ontario, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
124546,"mayerthorpe, alberta, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
124597,"brights grove, ontario, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
124717,"amsterdam, noord-holland, netherlands",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
124827,"nanaimo, british columbia, canada",971880107,6,Wild Animus,Rich Shapero,2004,Too Far
125053,"aachen, nordrhein-westfalen, germany",971880107,3,Wild Animus,Rich Shapero,2004,Too Far
125153,"walton, kentucky, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
125203,"montreal, quebec, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
125798,"london, england, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
125808,"zürich, zürich, switzerland",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
125889,"taringa, queensland, australia",971880107,4,Wild Animus,Rich Shapero,2004,Too Far
126053,"harrodsburg, kentucky, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
126236,"ribeirão preto, são paulo, brazil",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
126296,"ramsey, huntingdon, cambridgeshire, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
126388,"kernersville, north carolina, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
126693,"newmarket, ontario, canada",971880107,1,Wild Animus,Rich Shapero,2004,Too Far
126726,"stone mountain, georgia, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
126736,"fulton, missouri, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
126827,"uxbridge, middlesex, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
126851,"spring branch, texas, usa",971880107,4,Wild Animus,Rich Shapero,2004,Too Far
126983,"townsville, queensland, australia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
127024,"toronto, ontario, canada",971880107,1,Wild Animus,Rich Shapero,2004,Too Far
127121,"tucson, arizona, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
127359,"beaverton, oregon, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
127382,"manchester, england, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
127429,"kansas city, missouri, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
127515,"campbellton, new brunswick, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
127521,"hammond, , usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
127619,"mosheim, tennessee, usa",971880107,8,Wild Animus,Rich Shapero,2004,Too Far
127621,"kill devil hills, north carolina, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
127766,"città di castello, , italy",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
128040,"toledo, ohio, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
128096,"belo horizonte, minas gerais, brazil",971880107,5,Wild Animus,Rich Shapero,2004,Too Far
128139,"alma, michigan, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
128208,"san antonio, texas, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
128241,"lakeville, connecticut, usa",971880107,2,Wild Animus,Rich Shapero,2004,Too Far
128332,"alvin, texas, usa",971880107,4,Wild Animus,Rich Shapero,2004,Too Far
128354,"casselton, north dakota, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
128447,"chico, ca, united states",971880107,8,Wild Animus,Rich Shapero,2004,Too Far
128504,"covington, kentucky, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
128790,"southampton, england, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
129393,"espoo, uusimaa, finland",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
129465,"durham, north carolina, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
129503,"lisboa, n/a, portugal",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
129538,"newtown, wellington, new zealand",971880107,2,Wild Animus,Rich Shapero,2004,Too Far
129617,"hamburg, hamburg, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
129759,"bloomington, minnesota, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
129851,"philadelphia, pennsylvania, usa",971880107,1,Wild Animus,Rich Shapero,2004,Too Far
129929,"manchester, new hampshire,",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
129988,"eagle point, oregon, usa",971880107,4,Wild Animus,Rich Shapero,2004,Too Far
130157,"olympia, washington, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
130438,"yarmouth, nova scotia, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
130474,"nashville, tennessee, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
130524,"dortmund, nordrhein-westfalen, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
130591,"secunderabad, andhra pradesh, india",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
130594,"mysore, karnataka, india",971880107,8,Wild Animus,Rich Shapero,2004,Too Far
130611,"wa, perth, australia",971880107,3,Wild Animus,Rich Shapero,2004,Too Far
130915,"scotia, new york, usa",971880107,7,Wild Animus,Rich Shapero,2004,Too Far
131099,"nottingham, england, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
131389,"auckland, n/a, new zealand",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
131476,"sydney, new south wales, australia",971880107,7,Wild Animus,Rich Shapero,2004,Too Far
131594,"citrus heights, california, usa",971880107,9,Wild Animus,Rich Shapero,2004,Too Far
131602,"plymouth, michigan, usa",971880107,7,Wild Animus,Rich Shapero,2004,Too Far
131675,"nijmegen, gelderland, netherlands",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
131819,"bonn, nordrhein-westfalen, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
131855,"farnborough, hampshire, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
132143,"mt. view, missouri, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
132242,"hadley, massachusetts, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
132375,"denver, colorado, usa",971880107,5,Wild Animus,Rich Shapero,2004,Too Far
132492,"hamburg- rissen, hamburg, germany",971880107,1,Wild Animus,Rich Shapero,2004,Too Far
132520,"dubbo, new south wales, australia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
132633,"berchem, antwerp, belgium",971880107,7,Wild Animus,Rich Shapero,2004,Too Far
132663,"newport beach, california, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
132836,"west palm beach, florida, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
133348,"heidelberg, baden-wuerttemberg, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
133353,"elwood, indiana, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
133414,"oshawa, ontario, canada",971880107,3,Wild Animus,Rich Shapero,2004,Too Far
133435,"statesville,, north carolina, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
133645,"blimea, asturias, spain",971880107,6,Wild Animus,Rich Shapero,2004,Too Far
133654,"boxtel, noord-brabant, netherlands",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
133747,"gaithersburg, maryland, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
133811,"san diego, california, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
134031,"giessen, hessen, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
134059,"wien, wien, austria",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
134784,"chicago, illinois, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
134837,"kuala lumpur, wilayah persekutuan, malaysia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
134888,"nürnberg, bayern, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
135383,"tucson, arizona, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
135624,"kuwait, kuwait, kuwait",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
135627,"basing, hampshire, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
135778,", massachusetts, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
135847,"cold spring, kentucky, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
135865,"sheffield, vermont, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
135880,"hague, new york, usa",971880107,3,Wild Animus,Rich Shapero,2004,Too Far
135911,"hemel hempstead, england, united kingdom",971880107,9,Wild Animus,Rich Shapero,2004,Too Far
136010,"brampton, ontario, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136071,"normal, illinois, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136139,"fair oaks, california, usa",971880107,2,Wild Animus,Rich Shapero,2004,Too Far
136205,"crest hill, illinois, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136225,"new britain, connecticut, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136234,"de pere, wisconsin, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136237,"calgary, alberta, canada",971880107,2,Wild Animus,Rich Shapero,2004,Too Far
136293,"thiensville, wisconsin, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136304,"king and queen, virginia, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136363,"wien, wien, austria",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136382,"edmonton, alberta, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136430,"richmond, kentucky, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136454,"zollikofen, bern, switzerland",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136747,"marcellus, michigan, usa",971880107,7,Wild Animus,Rich Shapero,2004,Too Far
136846,"jakarta, n/a, indonesia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136925,"raleigh, north carolina, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
136993,"calgary, alberta, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137190,"rennes, bretagne, france",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137283,"toronto, ontario, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137336,"longview, washington, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137352,"ovar, aveiro, portugal",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137397,"strasbourg, alsace, france",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137437,"sevilla, sevilla, spain",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137589,"enterprise, oregon, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137632,"muenchen, bayern, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137688,"medford, new york, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
137981,"dover, delaware, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
138073,"glasgow, scotland, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
138302,"missoula, montana, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
138529,"milano, lombardia, italy",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
138546,"sydney, new south wales, australia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
138780,"jesup, georgia, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
138844,"winnipeg, manitoba, canada",971880107,6,Wild Animus,Rich Shapero,2004,Too Far
138883,"charlotte, north carolina, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
139126,"honolulu, hawaii, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
139286,"winnipeg, manitoba, canada",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
139359,"fort myers, florida, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
139406,"davis, west virginia, usa",971880107,4,Wild Animus,Rich Shapero,2004,Too Far
139562,"springfield, oregon, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
139566,"gisborne, , new zealand",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
139589,"lake helen, florida, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
139607,"quincy, michigan, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
140000,"london, england, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
140013,"bromley, kent, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
140036,"milford, michigan, usa",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
140080,"braunschweig, niedersachsen, germany",971880107,2,Wild Animus,Rich Shapero,2004,Too Far
140087,"porto, porto, portugal",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
140192,"düsseldorf, nordrhein-westfalen, germany",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
140264,"burgess hill, i sometimes live in hong kong, united kingdom",971880107,7,Wild Animus,Rich Shapero,2004,Too Far
140293,"baltimore, maryland, usa",971880107,3,Wild Animus,Rich Shapero,2004,Too Far
140423,"norwich, england, united kingdom",971880107,3,Wild Animus,Rich Shapero,2004,Too Far
140437,"lisboa, n/a, portugal",971880107,6,Wild Animus,Rich Shapero,2004,Too Far
140486,"south lanarkshire, scotland, united kingdom",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
140565,"lisbon, lisbon, portugal",971880107,6,Wild Animus,Rich Shapero,2004,Too Far
140605,"leiden, zuid-holland, netherlands",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
140661,"fortaleza, ceará, brazil",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
141049,"melbourne, victoria, australia",971880107,0,Wild Animus,Rich Shapero,2004,Too Far
