MAL_ID,Name,Score,,,,,,
9575,Nodoka Mori no Doubutsu Daisakusen,5.6,,,,,,
9581,MM! Specials,6.64,,,,,,
9584,Kappa no Sanpei,4.4,,,,,,
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,6.15,,,,,,
9588,Kyouiku Shidou The Animation,6.31,,,,,,
9591,Code Geass: Hangyaku no Lelouch R2 Omake Flash,5.92,,,,,,
9595,Amanatsu,6,,,,,,
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),6.26,,,,,,
9599,Miyazaki Maya Daizukan,5.83,,,,,,
9600,G-Taste (2010),5.26,,,,,,
9606,Kaba no Potomasu,4.4,,,,,,
9608,Yuri Seijin Naoko-san,5.85,,,,,,
9611,Aa! Megami-sama! (2011),7.35,,,,,,
9613,Big X,4.4,,,,,,
9617,K-On! Movie,8.33,,,,,,
9618,Asobi ni Iku yo!: Asobi ni Oide,6.79,,,,,,
9624,30-sai no Hoken Taiiku,6.7,,,,,,
9627,Kakko Kawaii Sengen!,5.64,,,,,,
9629,Cyborg 009: The Reopening,5.55,,,,,,
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,6.79,,,,,,
9638,Ore wa Kanojo wo Shinjiteru!,6.36,,,,,,
9645,Be-Bop Highschool,7.5,,,,,,
9646,Goddamn,5.8,,,,,,
9650,Dream C Club Pure Songs Clips,5.51,,,,,,
9656,Kimi ni Todoke 2nd Season,8.01,,,,,,
9662,Timing,5.35,,,,,,
9665,Bucchigiri,4.4,,,,,,
9667,Super Speed,5.59,,,,,,
9673,Tegami Bachi: Omakebachi,6.9,,,,,,
9675,Kami nomi zo Shiru Sekai: Flag 0,6.91,,,,,,
9689,Agukaru,5.27,,,,,,
9690,Densetsu no Yuusha no Densetsu: Iris Report,6.55,,,,,,
9691,Kyomu Senshi Miroku,6.02,,,,,,
9693,Moshidora,6.92,,,,,,
9706,Canaan: Minorikawa Report 201X Shanghai,6.56,,,,,,
9708,Mobile Suit Gundam ZZ: Gundam Frag.,5.62,,,,,,
9712,Maria†Holic Alive,6.99,,,,,,
9716,Rurouni Kenshin: Review Special,6.79,,,,,,
9718,Gitai Saimin,5.97,,,,,,
9721,Aisai Nikki,6.43,,,,,,
9723,Hakuouki Hekketsuroku Episode 0,7.13,,,,,,
9724,Break Blade 5: Shisen no Hate,7.84,,,,,,
9731,Nurarihyon no Mago Recaps,6.37,,,,,,
9732,Full Moon Party,5.79,,,,,,
9733,The TV Show,6.96,,,,,,
9734,K-On!!: Keikaku!,7.84,,,,,,
9735,Gintama: Shinyaku Benizakura-hen,8.27,,,,,,
9736,Astarotte no Omocha!,6.59,,,,,,
9737,Appleseed XIII,6.36,,,,,,
9741,Nana to Kaoru,5.6,,,,,,
9744,Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko,4.78,,,,,,
9745,Sengoku Basara Movie: The Last Party,7.61,,,,,,
9748,Kaze wo Nuke!,6.04,,,,,,
9749,Shin Otokogi,4.4,,,,,,
9750,Itsuka Tenma no Kuro Usagi,6.6,,,,,,
9751,Strike Witches Movie,7.61,,,,,,
9754,Kuragehime: Eiyuu Retsuden☆,6.58,,,,,,
9756,Mahou Shoujo Madoka★Magica,8.38,,,,,,
9759,Future GPX Cyber Formula Graffiti,4.4,,,,,,
9760,Hoshi wo Ou Kodomo,7.58,,,,,,
9761,Finder Series,6.52,,,,,,
9768,Shima Shima Tora no Shimajirou,6.08,,,,,,
9770,Hello Kitty no Stump Village,5.93,,,,,,
9773,Lady Lady!! (1988),6.41,,,,,,
9774,Morita-san wa Mukuchi,6.59,,,,,,
9776,A-Channel,6.96,,,,,,
9777,Umacha,4.97,,,,,,
9778,Toriko Hime: Hakudaku Mamire no Reijou,6.31,,,,,,
9781,Hyouga Senshi Gaislugger,4.4,,,,,,
9782,Norageki!,6.16,,,,,,
9785,Detective Conan: Conan vs. Kid - Shark & Jewel,7.59,,,,,,
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,7.27,,,,,,
9789,Nezumi Monogatari: George to Gerald no Bouken,6.48,,,,,,
9790,Sora no Otoshimono: Tokeijikake no Angeloid,7.62,,,,,,
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,6.2,,,,,,
9793,Senjou no Valkyria 3: Tagatame no Juusou,7.31,,,,,,
9794,Tono to Issho 1.5,5.9,,,,,,
9795,Atashin'chi Movie,6.45,,,,,,
9796,Atashin'chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,6.4,,,,,,
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,4.4,,,,,,
9798,Pandane to Tamago-hime,6.93,,,,,,
9799,Shin-Men,6.07,,,,,,
9801,Hustle!! Tokitama-kun,4.38,,,,,,
9806,Qin Shi Ming Yue: Bai Bu Fei Jian,6.38,,,,,,
9807,Harimogu Harry,4.4,,,,,,
9810,Nyani ga Nyandaa Nyandaa Kamen,6.52,,,,,,
9811,Hanasaka Tenshi Tenten-kun,4.4,,,,,,
9812,Bit the Cupid,4.4,,,,,,
9817,McDull: Gushi,4.4,,,,,,
9818,McDull: Boluo You Wang Zi,4.4,,,,,,
9819,McDull: Xiang Dang Dang,4.4,,,,,,
9821,McDull: Chuntian Huahua Zhonghua Bowuguan,4.4,,,,,,
9822,Xiang Qi Wang,4.4,,,,,,
9824,Jigokudou Reikai Tsuushin,6.17,,,,,,
9825,Tonari no Tokoro,4.4,,,,,,
9826,Okubyou na Venus,5.53,,,,,,
9829,Yonimo Osoroshii Nihon Mukashibanashi,5.87,,,,,,
9832,Katte ni Shirokuma,4.47,,,,,,
9834,Level E,7.45,,,,,,
9837,Emblem Take 2,6.63,,,,,,
9839,Detective Conan: Black History 2,7.44,,,,,,
9846,Attraction,6.09,,,,,,
9849,Akina to Onsen de H Shiyo!,6.41,,,,,,
9850,Koguma no Koro-chan,4.47,,,,,,
9851,O-parts: Oman,5,,,,,,
9855,Shujii no Inbou,4.46,,,,,,
9856,Manga Nihon Emaki,4.4,,,,,,
9857,Bakusou Kyoudai Let's & Go Special,6.33,,,,,,
9858,Bakusou Kyoudai Let's & Go!! WGP Bousou Mini Yonku Daitsuiseki,6.42,,,,,,
9861,Anime Tenchou Movie,5.62,,,,,,
9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,4.4,,,,,,
9863,SKET Dance,8.25,,,,,,
9865,Hetalia Axis Powers Fan Disc,7.24,,,,,,
9866,Oshin,4.4,,,,,,
9868,Chengyu Donghua Lang,4.4,,,,,,
9869,Din Dong,4.4,,,,,,
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,7.13,,,,,,
9875,Anime Tenchou x Touhou Project,6.71,,,,,,
9878,Licca-chan to Yamaneko Hoshi no Tabi,5.97,,,,,,
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,4.4,,,,,,
9880,Esper Mami: Hoshizora no Dancing Doll,5.94,,,,,,
9881,Chou Supercar Gattiger,6.16,,,,,,
9882,High School Mystery: Gakuen Nanafushigi,4.4,,,,,,
9883,Osomatsu-kun (1988),6.7,,,,,,
9884,Osomatsu-kun,6.46,,,,,,
9885,Shin Bikkuriman,4.4,,,,,,
9886,Ganbare! Moudouken Serve,4.4,,,,,,
9887,Momoko,5.29,,,,,,
9888,Shinryaku! Ika Musume Specials,7.3,,,,,,
9890,Major: Message,8.21,,,,,,
9893,Suite Precure♪,7.27,,,,,,
9895,The Bathroom,4.24,,,,,,
9900,Hamster Club,6.44,,,,,,
9902,Hyper ERT,4.4,,,,,,
9903,Zhi duoduo Zhi duoduo,4.4,,,,,,
9904,Inyouchuu Etsu,6.19,,,,,,
9905,Captain (TV),4.4,,,,,,
9906,Sue Cat,4.4,,,,,,
9907,Bokura no Live Kimi to no Life,7.09,,,,,,
9910,Shokichi Monogatari,5.57,,,,,,
9911,Houkago no Pleiades,6.15,,,,,,
9916,Samurai Giants,6.36,,,,,,
9917,Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom,6.63,,,,,,
9919,Ao no Exorcist,7.59,,,,,,
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,6.7,,,,,,
9924,Shukufuku no Campanella: La Campanella Della Benedizione,6.5,,,,,,
9925,Amagami SS: Tachibana Miya-hen - Imouto,7.24,,,,,,
9926,Sekaiichi Hatsukoi,7.79,,,,,,
9930,Snow Halation,7.73,,,,,,
9931,Happy Birthday: Inochi Kagayaku Toki,7.15,,,,,,
9934,Nekogami Yaoyorozu,6.64,,,,,,
9935,Chocolat no Mahou,6.21,,,,,,
9936,Maken-Ki!,6.41,,,,,,
9938,Ikoku Meiro no Croisée The Animation,7.44,,,,,,
9939,Kunoichi Sakuya,5.93,,,,,,
9940,Mai no Mahou to Katei no Hi,5.91,,,,,,
9941,Tiger & Bunny,7.94,,,,,,
9943,Ore-sama Kingdom,6.26,,,,,,
9944,Hime Gal♥Paradise,4.4,,,,,,
9947,Lan Mao,4.4,,,,,,
9948,Wo Wei Ge Kuang,4.4,,,,,,
9949,Fuwa Aoyun Manyouji,4.4,,,,,,
9950,Hulu Xiongdi,6.44,,,,,,
9951,Jiu Se Lu,6.07,,,,,,
9952,Wei Qi Shao Nian,4.4,,,,,,
9955,Da Zuiba Dudu,4.4,,,,,,
9956,The Primitives: Bongo and Grunge,4.4,,,,,,
9957,Hoshizora no Violin,6.55,,,,,,
9958,Hayate no Gotoku! Heaven Is a Place on Earth,7.17,,,,,,
9959,Raiyantsuuri no Uta,7.07,,,,,,
9963,Detective Conan Movie 15: Quarter of Silence,8.03,,,,,,
9965,Soukou Kyojin Z-Knight,4.4,,,,,,
9967,W: Wish Omake,4.42,,,,,,
9968,Wana: Hakudaku Mamire no Houkago,6.55,,,,,,
9969,Gintama',9.08,,,,,,
9970,Floating Material,6.6,,,,,,
9972,Document Taiyou no Kiba Dagram,6.13,,,,,,
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,4.4,,,,,,
9976,Wakaranai Buta,4.87,,,,,,
9978,Kyouryuu Tankentai Born Free,5.87,,,,,,
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,7.47,,,,,,
9981,Phi Brain: Kami no Puzzle,7.2,,,,,,
9982,Fairy Tail OVA,7.52,,,,,,
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,6.85,,,,,,
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.42,,,,,,
9990,Midori-ko,6.05,,,,,,
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,5.88,,,,,,
9993,Samuraider: Nazo no Tenkousei,4.4,,,,,,
9996,Hyouge Mono,7.99,,,,,,
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,4.4,,,,,,
9999,One Piece 3D: Mugiwara Chase,7.07,,,,,,
10000,Esper Mami Special: My Angel Mami-chan,4.4,,,,,,
10003,Kago Shintarou Anime Sakuhin Shuu,5.01,,,,,,
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,6.43,,,,,,
10012,Carnival Phantasm,7.89,,,,,,
10013,Shouwa Monogatari (Movie),6.42,,,,,,
10014,Shouwa Monogatari,6.93,,,,,,
10015,Yu☆Gi☆Oh! Zexal,6.34,,,,,,
10016,Kizuna Ichigeki,6.59,,,,,,
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,6.68,,,,,,
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,7.42,,,,,,
10029,Coquelicot-zaka kara,7.85,,,,,,
10030,Bakuman. 2nd Season,8.4,,,,,,
10033,Toriko,7.56,,,,,,
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nagarete,6.59,,,,,,
10039,Chinpui Specials,4.4,,,,,,
10040,Chinpui: Eri-sama Katsudou Daishashin,4.4,,,,,,
10043,Sailor Fuku Shinryou Tsumaka,6.11,,,,,,
10044,Brave Fire S0.9,4.4,,,,,,
10045,Seishun Fuufu Monogatari: Koiko no Mainichi,4.4,,,,,,
10048,Fuyu no Semi Special,7.02,,,,,,
10049,Nurarihyon no Mago: Sennen Makyou,8,,,,,,
10050,Macross F Music Clip Shuu: Nyankuri,7.32,,,,,,
10055,Black Jack: Heian Sento,6.51,,,,,,
10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,4.4,,,,,,
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,4.4,,,,,,
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,4.4,,,,,,
10059,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu,4.4,,,,,,
10060,Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu,4.4,,,,,,
10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,4.4,,,,,,
10067,Angel Beats!: Another Epilogue,7.49,,,,,,
10073,Seikon no Qwaser II,6.39,,,,,,
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,6.73,,,,,,
10075,Naruto x UT,7.4,,,,,,
10076,Kämpfer für die Liebe,6.5,,,,,,
10077,Sango no Umi to Ouji,5.76,,,,,,
10079,Hoshizora e Kakaru Hashi,6.78,,,,,,
10080,Kami nomi zo Shiru Sekai II,7.94,,,,,,
10083,Shiki Specials,7.81,,,,,,
10087,Fate/Zero,8.34,,,,,,
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,7.76,,,,,,
10092,Break Blade 6: Doukoku no Toride,7.71,,,,,,
10098,Kobato.: Hajimete no Kobato.,6.84,,,,,,
10101,Shoujo Senki Brain Jacker,5.81,,,,,,
10104,Loups=Garous #Overture,4.47,,,,,,
10105,Bavi Stock,5.08,,,,,,
10106,Sweet Home: H na Oneesan wa Suki Desu ka?,7.17,,,,,,
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,6.84,,,,,,
10109,Softenni,6.52,,,,,,
10110,Mayo Chiki!,7.31,,,,,,
10112,Alexandros no Ketsudan,4.4,,,,,,
10113,Yokohama Meibutsu: Otoko Katayama-gumi!,4.4,,,,,,
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,6.61,,,,,,
10115,Friends: Mononoke Shima no Naki,6.86,,,,,,
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,6.82,,,,,,
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,6.17,,,,,,
10119,Seitokai Yakuindomo OVA,7.79,,,,,,
10122,Kowarekake no Orgel Special,6.91,,,,,,
10132,Jin Sheng Yuan,6.26,,,,,,
10135,Manga Hajimete Monogatari,4.4,,,,,,
10136,Manga Doushite Monogatari,4.4,,,,,,
10137,Manga Naruhodo Monogatari,4.4,,,,,,
10138,Manga Hajimete Omoshiro Juku,4.4,,,,,,
10139,21 Seiki Manga Hajimete Monogatari,4.4,,,,,,
10149,Mofa Ya Ma,4.4,,,,,,
10152,Kimi ni Todoke 2nd Season: Kataomoi,7.2,,,,,,
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,8.18,,,,,,
10155,Dog Days,6.96,,,,,,
10156,Sacred Seven,6.63,,,,,,
10161,No.6,7.58,,,,,,
10162,Usagi Drop,8.43,,,,,,
10163,C: The Money of Soul and Possibility Control,7.25,,,,,,
10165,Nichijou,8.48,,,,,,
10172,Freezing Specials,6.61,,,,,,
10177,DD Hokuto no Ken,6.16,,,,,,
10178,Otona Joshi no Anime Time,7.41,,,,,,
10180,Otome Youkai Zakuro Picture Drama,6.31,,,,,,
10187,HenSemi (TV),6.55,,,,,,
10189,Hunter x Hunter Pilot,7.2,,,,,,
10191,Katte ni Kaizou,6.91,,,,,,
10194,Bada-ui Jeonseol Jangbogo,6.08,,,,,,
10196,Baby Princess 3D Paradise 0 [Love],6.45,,,,,,
10197,Nyanpire The Animation,6.68,,,,,,
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,6.1,,,,,,
10200,Bikkuriman: Moen Zone no Himitsu,4.4,,,,,,
10201,Senkou no Night Raid: Aruku Hako,6.22,,,,,,
10202,Kamen Rider Den-O: Imagin Anime 3,6.38,,,,,,
10203,Bikkuriman: Daiichiji Seima Taisen,4.4,,,,,,
10207,Lily to Kaeru to (Otouto),6.42,,,,,,
10209,Kore wa Zombie Desu ka? OVA,7.42,,,,,,
10210,Bug tte Honey,4.4,,,,,,
10213,Maji de Watashi ni Koi Shinasai!,6.77,,,,,,
10216,"Yondemasu yo, Azazel-san. (TV)",7.54,,,,,,
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,6.05,,,,,,
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,7.76,,,,,,
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,6.31,,,,,,
10224,Uchuu Majin Daikengou,6.08,,,,,,
10232,Tamayura: Hitotose,7.31,,,,,,
10236,Kagee Grimm Douwa,4.4,,,,,,
10237,Ki-Fighter Taerang,4.4,,,,,,
10238,Hybrid Deka,4.4,,,,,,
10239,Mayutoro The Toons,4.4,,,,,,
10241,Sekai Monoshiri Ryoko,5.68,,,,,,
10242,Ton-Ton Atta to Niigata no Mukashibanashi,4.4,,,,,,
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,4.4,,,,,,
10245,Burning Village,4.4,,,,,,
10246,Hajimete no Christmas,4.4,,,,,,
10247,Jankenman: Kaijuu Dai Kessen,4.4,,,,,,
10249,Toaru Majutsu no Index-tan II,6.94,,,,,,
10250,Ultra B,6.06,,,,,,
10256,Shion Special,6.36,,,,,,
10257,Pretty Rhythm: Aurora Dream,7.36,,,,,,
10258,Gokicha!!,5.57,,,,,,
10259,Da Yu Hai Tang (Movie),7.58,,,,,,
10260,Eiyuu Densetsu: Sora no Kiseki The Animation,6.56,,,,,,
10261,Toufu Kozou,4.4,,,,,,
10262,Gag Manga Biyori: Jump Festa 2002 Special,6.28,,,,,,
10263,Sonic X Pilot,6.12,,,,,,
10270,Gun-dou Musashi Recap,4.4,,,,,,
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8.25,,,,,,
10276,Tennis no Ouji-sama: Mini Theater,6.9,,,,,,
10278,The iDOLM@STER,7.63,,,,,,
10280,Uchuu Kaizoku Sara Special,6.97,,,,,,
10282,Manga Nippon Mukashibanashi,6.07,,,,,,
10285,Manga Nippon Mukashibanashi (Movie),4.4,,,,,,
10286,Soukou Kijo Iris Special,6.17,,,,,,
10294,Towa no Quon 1: Utakata no Kaben,7.37,,,,,,
10297,Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,6.72,,,,,,
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,7.35,,,,,,
10301,Rio: Rainbow Gate! Special,6.1,,,,,,
10302,Pocket Monsters: Diamond & Pearl Specials,6.98,,,,,,
10304,Shin Karate Jigoku-hen,4.4,,,,,,
10306,Umi Monogatari: Kanon to Iku Amamikoshima,6.02,,,,,,
10308,Sengoku Otome: Momoiro Paradox,6.59,,,,,,
10313,Dallos Special,5.51,,,,,,
10319,Chou Dendou Robo Tetsujin 28-gou FX,6.16,,,,,,
10321,Uta no☆Prince-sama♪ Maji Love 1000%,7.1,,,,,,
10323,Golden★Kids,4.4,,,,,,
10324,Tono to Issho: Gantai no Yabou,6.47,,,,,,
10325,Kyuuketsuki,5.93,,,,,,
10327,Cosplay Roshutsu Kenkyuukai,6.14,,,,,,
10330,Bakugan Battle Brawlers: Mechtanium Surge,6.15,,,,,,
10334,Rurouni Kenshin Recap,7.22,,,,,,
10335,Konpeki no Kantai: Sourai Kaihatsu Monogatari,4.4,,,,,,
10336,Last Exile: Ginyoku no Fam,7.09,,,,,,
10338,Honto ni Atta! Reibai Sensei,6.55,,,,,,
10342,Tetsuwan Atom: Uchuu no Yuusha,6.29,,,,,,
10346,Ring ni Kakero 1: Sekai Taikai-hen,6.45,,,,,,
10347,Happy Kappy,4.44,,,,,,
10348,Fireball Charming,6.8,,,,,,
10349,Suzy's Zoo: Daisuki! Witzy,6.02,,,,,,
10350,Hakuouki Sekkaroku,7.65,,,,,,
10351,Tenchi Muyou! Ryououki 2nd Season Picture Drama,6.91,,,,,,
10353,Okama Hakusho,4.4,,,,,,
10354,Kakomareta Sekai,5.73,,,,,,
10355,Twinkle Heart: Gingakei made Todokanai,5.3,,,,,,
10357,Jinrui wa Suitai Shimashita,7.78,,,,,,
10359,Jewelpet Sunshine,6.52,,,,,,
10360,Kinniku Banzuke: Kongou-kun no Daibouken!,5.25,,,,,,
10361,Macross F: Choujikuu Gekijou,6.37,,,,,,
10368,Teleclub no Himitsu,5.31,,,,,,
10369,Shougeki Shinsengumi,4.4,,,,,,
10370,Metal Fight Beyblade 4D,6.8,,,,,,
10372,Kamisama Dolls,7.04,,,,,,
10373,Soul Link Picture Drama,5.68,,,,,,
10375,Denshinbashira no Okaasan,5.76,,,,,,
10378,Shinryaku!? Ika Musume,7.51,,,,,,
10379,Natsume Yuujinchou San,8.6,,,,,,
10380,Oni Chichi: Re-birth,7.13,,,,,,
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,6.57,,,,,,
10389,Momo e no Tegami,7.63,,,,,,
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,6.41,,,,,,
10391,Kuragehime: Soreike! Amars Tankentai,5.64,,,,,,
10392,Pet Life,6.32,,,,,,
10396,Ben-To,7.28,,,,,,
10397,Mashiro-iro Symphony: The Color of Lovers,7.11,,,,,,
10405,Xi Avant,6.24,,,,,,
10406,Spelunker Sensei,5.11,,,,,,
10407,Shimanchu MiRiKa,5.55,,,,,,
10408,Hotarubi no Mori e,8.38,,,,,,
10409,Kyouhaku: Owaranai Ashita - Special Stage,5.26,,,,,,
10417,Gyo,4.45,,,,,,
10418,Deadman Wonderland: Akai Knife Tsukai,6.98,,,,,,
10419,Menkui!,7.12,,,,,,
10420,Gakuen 3,6.53,,,,,,
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,6.41,,,,,,
10424,Ona x2,5.5,,,,,,
10429,Otoko no Ko Ojousama,6.12,,,,,,
10431,"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""",6.82,,,,,,
10435,Boyfriend,5.74,,,,,,
10436,Animal Dance,4.83,,,,,,
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,7.16,,,,,,
10445,Perfect Day,7.39,,,,,,
10447,Aquarion Evol,7.14,,,,,,
10448,Rain Town,7.19,,,,,,
10456,Kyoukaisenjou no Horizon,7.1,,,,,,
10457,JK to Inkou Kyoushi 4,6.65,,,,,,
10458,Ran->Sem: Hakudaku Delmo Tsuma no Miira Tori,6.88,,,,,,
10459,Puu-Neko,4.4,,,,,,
10460,Kimi to Boku.,7.7,,,,,,
10463,Exper Zenon,5.57,,,,,,
10464,Seitokai no Ichizon Lv.2,7.38,,,,,,
10465,Manyuu Hikenchou,6.22,,,,,,
10466,Phantom Yuusha Densetsu,5.33,,,,,,
10469,Sayonara Zetsubou Sensei Special,7.51,,,,,,
10470,God Eater Prologue,6.69,,,,,,
10471,Ie Naki Ko Remy Specials,7.54,,,,,,
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,6.19,,,,,,
10479,Beelzebub Specials,7.37,,,,,,
10481,Otohime Connection,6.22,,,,,,
10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",7.27,,,,,,
10488,Shocking Pink!,6.88,,,,,,
10490,Blood-C,6.56,,,,,,
10491,Higurashi no Naku Koro ni Kira,6.54,,,,,,
10495,Yuru Yuri,7.6,,,,,,
10497,Hetalia World Series Specials,7.53,,,,,,
10500,Ojiisan no Lamp,7.57,,,,,,
10501,Bannou Yasai Ninninman,6.01,,,,,,
10502,Tansu Warashi.,6.78,,,,,,
10504,Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,7.07,,,,,,
10506,Shiawase Haitatsu Taneko,4.4,,,,,,
10507,Inazuma Eleven Go,6.98,,,,,,
10509,Hoero! Bun Bun (Movie),4.4,,,,,,
10511,Toyama Kankou Anime Project,4.48,,,,,,
10513,Usavich IV,6.65,,,,,,
10516,Anemone,6.48,,,,,,
10519,Mahou Shoujo Sonico★Magica,5.82,,,,,,
10521,Working'!!,7.87,,,,,,
10524,Duel Masters Victory,5.82,,,,,,
10525,Shinseiki Duel Masters Flash,5.8,,,,,,
10526,Duel Masters Zero,5.99,,,,,,
10527,Duel Masters Cross,6.35,,,,,,
10528,Duel Masters Cross Shock,6.2,,,,,,
10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,7.35,,,,,,
10532,Working'!! Announcement Specials,6.79,,,,,,
10533,Fujilog,4.4,,,,,,
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,7.91,,,,,,
10536,Kimi ni Todoke 2nd Season: Minitodo Gekijou,7.32,,,,,,
10539,Hato no Oyome-san,4.4,,,,,,
10540,Genki!! Ekoda-chan,4.4,,,,,,
10541,Shuukan Shimakou,4.4,,,,,,
10545,The Epic Of ZektBach,5.86,,,,,,
10546,Rinkan Club,6.61,,,,,,
10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,6.43,,,,,,
10549,Precure All Stars GoGo Dream Live!,6.83,,,,,,
10552,Akebi no Hana: Maho,5.75,,,,,,
10553,Betsu ni Anta no Tame ni Ookiku Natta n ja Nai n Dakara ne!!,6.21,,,,,,
10554,Yakyuukyou no Uta,6.49,,,,,,
10562,Machine Hayabusa,6.18,,,,,,
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,4.4,,,,,,
10564,Korogashi Ryouta,4.4,,,,,,
10568,Kamisama no Memochou,7.54,,,,,,
10570,Inshitsu Otaku ni Ikareru Kanojo,6.15,,,,,,
10572,Ro-Kyu-Bu!,6.84,,,,,,
10573,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,7.54,,,,,,
10575,Naisho no Wakana-san,5.96,,,,,,
10578,C³,6.66,,,,,,
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,6.01,,,,,,
10582,Astarotte no Omocha! EX,6.65,,,,,,
10584,Mononoke Dance,5.12,,,,,,
10585,Chuunen Punk,4.67,,,,,,
10586,Cafe de Oni,4.47,,,,,,
10588,Persona 4 the Animation,7.52,,,,,,
10589,Naruto: Shippuuden Movie 5 - Blood Prison,7.46,,,,,,
10590,Reunion,6.59,,,,,,
10592,s.CRY.ed Alteration I: Tao,6.91,,,,,,
10594,Tokimeki Tonight Recaps,6.23,,,,,,
10595,VitaminX Addiction,6.1,,,,,,
10602,Hayabusa: Back to the Earth - Kikan,4.4,,,,,,
10603,Hayabusa: Back to the Earth,4.4,,,,,,
10604,Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,6.82,,,,,,
10607,Rerere no Tensai Bakabon,6.22,,,,,,
10611,R-15,6.5,,,,,,
10620,Mirai Nikki,7.54,,,,,,
10622,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,6.78,,,,,,
10623,Hayan Ma-eum Baeggu,4.4,,,,,,
10624,Mardock Scramble: The Second Combustion,7.37,,,,,,
10627,Ski Jumping Pairs: Road to Torino 2006,5.29,,,,,,
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,7.27,,,,,,
10629,Tibet Inu Monogatari,7.3,,,,,,
10633,Shiodome Cable TV,4.4,,,,,,
